(8642,665.47,903.65,852.17,994.61)
(8643,710.82,979.86,784.51,880.16)
(8644,706.29,896.45,768.99,735.62)
(8645,692.57,729.19,762.09,754.94)
(8646,786.44,890.18,1081.74,926.54)
(8647,923.14,1070.12,616.48,668.11)
(8648,790.17,750.41,701.16,890.59)
(8649,823.77,763.82,924.28,911.30)
(8650,944.60,773.10,910.21,717.73)
(8651,786.37,1138.98,906.40,869.16)
(8652,938.50,936.09,835.68,1016.26)
(8653,920.82,854.13,816.66,705.77)
(8654,586.98,870.94,1169.75,764.11)
(8655,531.17,1086.65,1021.30,1023.03)
(8656,714.63,713.94,790.06,1042.49)
(8657,808.37,1088.03,928.31,837.15)
(8658,708.36,765.41,785.69,861.24)
(8659,934.16,856.06,771.67,830.54)
(8660,550.01,683.46,772.63,774.55)
(8661,809.38,766.56,850.04,761.20)
(8662,683.63,1099.05,923.93,717.39)
(8663,590.51,1086.48,953.76,816.00)
(8664,810.71,812.39,994.92,915.17)
(8665,953.38,856.07,851.08,838.16)
(8666,920.27,745.54,864.82,955.68)
(8667,767.19,971.10,815.38,787.16)
(8668,484.37,979.27,823.99,810.88)
(8669,745.08,855.66,750.98,1011.70)
(8670,934.19,952.67,778.23,855.86)
(8671,782.05,224.43,852.15,731.12)
(8672,622.96,1044.69,868.78,857.59)
(8673,891.87,895.38,1021.01,919.53)
(8674,525.31,852.23,744.99,964.01)
(8675,717.43,825.50,955.09,1010.51)
(8676,730.58,871.55,911.45,911.90)
(8677,345.18,283.55,831.67,854.85)
(8678,751.46,842.23,898.03,905.44)
(8679,586.97,740.79,835.08,873.44)
(8680,1001.55,883.00,796.36,820.93)
(8681,726.12,648.63,866.70,947.62)
(8682,0.00,417.64,264.47,777.42)
(8683,780.91,862.21,883.28,736.79)
(8684,980.44,1140.94,1197.48,688.57)
(8685,811.90,740.35,1082.96,909.70)
(8686,1065.86,821.42,776.11,902.14)
(8687,759.43,837.64,775.26,936.88)
(8688,896.67,1107.58,827.06,815.17)
(8689,628.14,723.72,890.39,594.95)
(8690,818.92,866.70,662.23,730.74)
(8691,687.23,935.50,932.62,961.57)
(8692,385.92,844.78,755.56,902.06)
(8693,1065.60,1236.20,1133.41,728.37)
(8694,939.91,842.79,913.87,926.08)
(8695,778.08,935.67,755.63,1032.71)
(8696,759.31,700.36,671.32,864.34)
(8697,837.34,848.65,722.61,708.08)
(8698,919.69,911.52,1015.05,869.30)
(8699,544.84,812.92,640.21,919.39)
(8700,693.85,775.31,758.33,795.99)
(8701,788.62,904.48,718.43,776.53)
(8702,706.01,743.18,717.50,758.78)
(8703,534.28,749.28,820.96,1174.52)
(8704,397.52,569.50,849.50,855.96)
(8705,794.69,1219.93,838.43,741.07)
(8706,388.92,725.92,902.99,939.76)
(8707,969.40,568.73,171.92,817.54)
(8708,1083.58,745.42,903.67,816.94)
(8709,950.82,723.97,795.82,754.50)
(8710,795.00,600.21,974.95,828.44)
(8711,706.44,1011.33,734.13,924.45)
(8712,786.62,747.09,597.63,802.00)
(8713,1001.54,829.67,1115.37,798.01)
(8714,891.79,705.01,974.11,925.44)
(8715,795.24,745.53,885.62,762.36)
(8716,738.85,881.55,835.78,692.35)
(8717,656.13,858.08,11.56,836.18)
(8718,889.96,661.00,830.21,786.54)
(8719,699.47,675.82,1038.15,803.23)
(8720,413.79,931.66,910.18,754.94)
(8721,430.94,892.08,884.15,737.32)
(8722,250.94,650.29,998.55,772.80)
(8723,693.69,635.12,944.90,813.14)
(8724,457.87,666.31,977.40,829.91)
(8725,776.23,663.77,989.36,883.62)
(8726,730.06,856.96,969.25,899.13)
(8727,557.49,782.75,877.39,910.51)
(8728,553.54,886.15,693.26,881.71)
(8729,726.13,663.41,1005.84,891.06)
(8730,984.64,569.49,881.52,948.01)
(8731,818.46,681.34,1121.78,842.12)
(8732,207.23,702.81,659.86,882.65)
(8733,513.21,1027.15,734.13,890.00)
(8734,318.72,722.05,909.84,728.00)
(8735,673.26,747.94,814.96,728.23)
(8736,946.52,568.80,808.43,663.91)
(8737,531.28,756.78,918.93,915.60)
(8738,660.89,781.75,805.68,940.55)
(8739,895.05,891.98,947.08,826.11)
(8740,323.34,600.04,791.31,575.49)
(8741,812.29,987.09,657.35,880.27)
(8742,739.29,553.81,808.11,840.06)
(8743,704.21,720.44,628.31,828.59)
(8744,919.70,840.17,932.10,784.17)
(8745,912.84,1055.29,812.85,930.27)
(8746,524.40,588.57,808.28,705.93)
(8747,184.67,841.29,745.98,770.70)
(8748,752.94,542.01,811.18,854.51)
(8749,686.61,786.63,883.34,857.05)
(8750,621.45,827.28,821.45,749.10)
(8751,528.70,595.33,811.49,679.94)
(8752,853.22,748.13,866.95,812.34)
(8753,978.15,782.00,1036.75,868.37)
(8754,708.60,839.67,638.79,766.03)
(8755,811.42,860.83,827.11,935.08)
(8756,525.69,1085.23,873.81,819.16)
(8757,659.77,782.46,821.63,954.86)
(8758,916.23,669.03,1077.67,936.90)
(8759,740.44,569.49,734.18,794.26)
(8760,765.92,360.76,754.20,857.36)
(8761,922.54,680.84,708.25,774.24)
(8762,809.32,718.78,988.72,796.16)
(8763,762.80,834.53,713.39,879.59)
(8764,892.08,986.39,913.16,961.33)
(8765,706.74,664.07,799.77,815.94)
(8766,798.61,709.13,731.85,797.37)
(8767,791.07,775.72,793.33,763.89)
(8768,801.45,899.35,710.93,832.41)
(8769,965.89,949.26,744.52,778.42)
(8770,666.26,878.75,786.89,917.02)
(8771,893.06,550.95,734.35,758.30)
(8772,797.93,924.67,884.76,832.44)
(8773,702.41,662.24,734.12,1046.05)
(8774,588.89,698.05,748.17,791.09)
(8775,729.73,843.75,776.38,759.48)
(8776,653.76,925.41,734.00,949.07)
(8777,864.58,785.58,791.00,909.43)
(8778,814.79,792.29,748.18,794.25)
(8779,859.36,681.54,1035.53,990.85)
(8780,448.57,836.21,760.38,876.99)
(8781,621.44,726.56,773.97,666.97)
(8782,771.92,584.94,1133.08,934.74)
(8783,795.02,721.12,886.18,788.42)
(8784,667.02,962.70,722.14,863.13)
(8785,560.32,652.82,748.18,939.36)
(8786,651.06,754.58,729.82,979.60)
(8787,824.05,1057.97,641.54,1012.89)
(8788,809.47,886.62,843.85,923.10)
(8789,815.39,679.26,774.49,919.54)
(8790,759.38,850.62,1056.90,693.75)
(8791,842.90,664.94,752.51,832.83)
(8792,910.86,878.92,905.44,816.39)
(8793,313.80,895.94,757.63,640.44)
(8794,587.08,703.41,797.75,1070.16)
(8795,717.59,840.68,986.63,873.60)
(8796,706.10,984.90,987.20,808.83)
(8797,655.66,1066.04,922.09,815.56)
(8798,809.01,667.84,878.72,959.02)
(8799,745.80,692.35,665.84,821.74)
(8800,-31.04,855.73,739.26,904.52)
(8801,213.89,716.11,801.42,770.55)
(8802,570.42,890.49,683.87,966.21)
(8803,755.73,795.15,767.35,822.37)
(8804,704.16,666.99,931.66,650.82)
(8805,606.94,554.44,757.57,875.80)
(8806,626.03,803.66,893.40,895.03)
(8807,777.68,925.93,826.08,840.55)
(8808,359.57,963.53,730.98,846.21)
(8809,934.15,627.24,1024.97,974.58)
(8810,865.63,842.87,941.79,941.40)
(8811,170.74,601.55,850.18,724.65)
(8812,704.64,14.41,763.91,916.95)
(8813,718.70,751.70,826.80,969.24)
(8814,966.01,836.91,919.44,799.05)
(8815,875.54,870.88,890.92,966.20)
(8816,931.05,964.32,690.35,865.75)
(8817,791.10,992.62,920.30,963.02)
(8818,744.88,994.71,748.17,830.78)
(8819,801.88,824.45,852.76,753.58)
(8820,787.60,829.27,784.15,843.41)
(8821,179.09,588.03,711.33,761.47)
(8822,930.69,935.68,873.63,847.79)
(8823,798.85,1074.36,871.42,767.74)
(8824,724.07,649.09,1067.29,810.51)
(8825,895.52,779.05,1039.27,997.76)
(8826,572.69,836.01,999.78,608.40)
(8827,875.80,684.06,524.36,639.59)
(8828,829.02,718.78,1166.51,984.67)
(8829,886.18,600.70,794.82,808.12)
(8830,370.24,775.79,935.42,683.53)
(8831,542.73,601.51,918.05,633.19)
(8832,883.84,666.09,914.82,828.48)
(8833,827.18,596.91,836.52,783.23)
(8834,706.01,818.28,889.05,904.28)
(8835,492.12,936.01,750.20,788.01)
(8836,706.05,718.15,767.49,778.57)
(8837,0.00,0.00,12.50,690.12)
(8838,525.66,707.01,632.61,723.81)
(8839,588.78,853.56,1020.52,833.99)
(8840,393.78,775.54,678.05,674.55)
(8841,589.44,683.99,705.99,711.43)
(8842,736.23,717.63,719.81,829.61)
(8843,688.20,866.26,1060.35,806.88)
(8844,235.68,650.26,1046.71,1049.46)
(8845,717.59,601.55,805.29,859.80)
(8846,652.17,721.37,781.22,803.65)
(8847,612.79,823.84,764.24,835.11)
(8848,657.85,760.20,959.77,728.48)
(8849,557.56,717.72,755.74,305.85)
(8850,716.49,951.94,734.12,890.48)
(8851,934.33,771.97,809.18,910.60)
(8852,717.59,534.29,811.90,932.99)
(8853,579.34,703.77,817.86,688.59)
(8854,572.02,744.35,2798.38,2476.20)
(8855,0.00,0.00,628.05,818.84)
(8856,876.63,799.80,666.92,744.66)
(8857,742.68,815.12,490.64,870.91)
(8858,526.90,728.85,725.12,632.27)
(8859,601.33,702.35,933.41,869.99)
(8860,641.54,830.25,915.77,849.67)
(8861,732.08,785.65,896.49,975.84)
(8862,991.98,606.67,972.86,906.39)
(8863,849.36,672.05,918.01,782.34)
(8864,722.76,879.04,799.20,852.50)
(8865,428.97,803.04,841.00,900.39)
(8866,772.09,932.68,1065.95,966.51)
(8867,659.65,782.45,836.20,957.29)
(8868,669.32,365.44,681.33,493.45)
(8869,744.96,789.58,800.48,719.93)
(8870,772.04,757.94,849.10,975.14)
(8871,705.98,835.84,776.75,886.38)
(8872,794.86,719.14,901.65,832.17)
(8873,435.23,836.53,708.18,962.15)
(8874,798.14,953.47,695.08,871.21)
(8875,748.29,829.26,769.58,921.16)
(8876,540.80,775.83,918.95,741.09)
(8877,1005.21,901.38,1047.79,623.70)
(8878,732.08,586.41,888.53,788.51)
(8879,368.49,601.55,831.06,590.83)
(8880,787.98,740.43,825.99,858.96)
(8881,607.86,651.52,863.06,820.47)
(8882,335.74,648.32,923.66,880.20)
(8883,717.59,840.67,482.63,719.40)
(8884,723.20,745.23,590.94,790.45)
(8885,802.61,675.35,838.25,706.91)
(8886,950.52,579.66,544.23,848.28)
(8887,735.79,718.71,892.45,915.04)
(8888,492.29,892.71,783.51,855.36)
(8889,194.88,553.77,866.43,840.13)
(8890,332.73,601.28,528.53,883.30)
(8891,897.45,919.15,993.96,659.40)
(8892,775.44,789.43,790.11,1045.12)
(8893,443.80,691.30,893.35,823.91)
(8894,447.60,811.35,695.06,3544.61)
(8895,0.00,627.92,737.09,904.09)
(8896,717.59,601.33,758.10,782.02)
(8897,744.66,680.57,787.47,993.22)
(8898,794.60,761.26,945.00,773.67)
(8899,727.96,640.76,880.19,824.11)
(8900,764.65,798.87,958.27,721.61)
(8901,888.57,843.42,791.82,888.00)
(8902,351.14,702.17,960.65,985.52)
(8903,70.42,741.44,835.70,935.02)
(8904,704.29,833.12,815.21,729.99)
(8905,647.79,991.66,173.18,765.57)
(8906,554.39,709.49,903.24,935.77)
(8907,742.75,820.57,633.41,775.76)
(8908,847.38,611.47,683.10,813.85)
(8909,904.57,715.84,736.28,1016.27)
(8910,587.30,493.30,884.45,803.23)
(8911,862.64,829.52,894.97,790.87)
(8912,911.00,850.45,972.97,985.26)
(8913,355.15,829.30,734.47,595.66)
(8914,1065.77,745.45,863.50,747.88)
(8915,880.77,748.70,948.27,756.39)
(8916,431.34,932.26,779.59,749.33)
(8917,1065.91,793.84,773.44,741.08)
(8918,767.17,692.22,710.36,857.28)
(8919,655.33,746.96,807.48,963.95)
(8920,677.69,813.05,755.71,750.85)
(8921,764.55,651.61,720.42,808.56)
(8922,804.20,793.70,880.43,749.63)
(8923,836.60,569.51,770.68,799.10)
(8924,448.54,863.27,1043.54,894.48)
(8925,706.41,842.86,985.54,856.36)
(8926,934.13,855.65,713.28,771.95)
(8927,443.74,791.07,695.06,835.35)
(8928,621.40,925.69,759.11,824.89)
(8929,547.00,601.55,806.86,759.06)
(8930,665.67,925.26,873.99,835.06)
(8931,752.78,874.26,791.21,851.83)
(8932,0.00,461.75,73.30,779.20)
(8933,796.35,553.15,807.51,514.02)
(8934,965.77,683.17,704.92,886.45)
(8935,749.42,834.55,820.99,862.08)
(8936,-33.48,117.90,952.51,908.68)
(8937,742.61,805.49,677.16,867.52)
(8938,512.96,685.80,1164.37,822.78)
(8939,920.31,1236.18,675.28,918.16)
(8940,710.09,871.14,767.63,961.13)
(8941,706.04,690.88,888.93,770.58)
(8942,990.57,906.64,913.86,744.76)
(8943,719.19,715.07,839.74,681.04)
(8944,716.51,907.09,807.33,758.81)
(8945,348.50,652.93,865.88,826.04)
(8946,349.69,888.24,1035.06,892.43)
(8947,894.04,924.11,745.37,939.39)
(8948,631.27,666.01,827.51,1095.80)
(8949,710.71,577.03,891.61,776.40)
(8950,402.97,865.22,780.37,827.75)
(8951,1002.87,857.88,869.15,766.82)
(8952,735.88,554.22,802.77,1002.42)
(8953,526.89,863.42,740.01,913.37)
(8954,630.21,859.03,544.00,933.83)
(8955,717.59,970.44,1116.56,850.79)
(8956,892.10,1009.71,789.57,859.75)
(8957,909.16,796.71,582.84,572.83)
(8958,578.83,880.45,939.54,1016.25)
(8959,833.33,820.76,1050.47,925.52)
(8960,705.86,814.81,940.83,932.45)
(8961,936.12,806.45,812.79,921.64)
(8962,723.05,851.13,964.18,889.49)
(8963,479.99,795.05,751.23,891.98)
(8964,845.74,799.72,803.99,864.80)
(8965,0.00,703.39,830.71,902.56)
(8966,944.59,795.25,633.07,742.43)
(8967,1065.44,823.15,618.56,771.76)
(8968,836.79,856.07,785.68,1076.00)
(8969,717.83,932.75,1025.83,1002.44)
(8970,830.65,702.35,626.34,931.54)
(8971,684.07,801.45,782.82,841.30)
(8972,377.63,643.59,993.70,756.73)
(8973,729.74,788.66,803.81,963.62)
(8974,706.36,847.57,1014.43,930.93)
(8975,729.66,961.89,663.87,986.62)
(8976,725.09,833.47,723.14,933.29)
(8977,666.69,809.92,826.87,800.28)
(8978,673.67,928.90,806.53,784.59)
(8979,691.28,750.11,762.53,847.79)
(8980,665.66,925.27,850.70,951.23)
(8981,392.40,713.47,733.86,759.67)
(8982,707.26,860.18,634.48,758.39)
(8983,875.74,807.68,656.45,944.67)
(8984,560.21,683.92,734.00,769.86)
(8985,827.91,631.09,911.73,951.08)
(8986,934.15,726.06,886.46,852.21)
(8987,808.32,780.43,793.33,769.21)
(8988,963.40,815.00,730.78,900.54)
(8989,913.64,803.58,980.10,1002.11)
(8990,954.06,634.80,748.57,967.53)
(8991,791.45,920.81,93.56,873.02)
(8992,696.17,834.37,747.95,794.76)
(8993,741.00,807.74,866.69,968.58)
(8994,1044.38,664.99,856.17,1053.10)
(8995,661.33,893.60,808.18,817.59)
(8996,780.31,903.59,980.95,1106.32)
(8997,417.40,587.87,884.43,835.79)
(8998,704.18,966.06,948.79,774.99)
(8999,431.00,779.69,951.26,701.07)
(9000,704.89,848.19,734.00,758.18)
(9001,853.80,935.59,808.22,907.69)
(9002,632.21,817.80,734.00,951.62)
(9003,729.65,651.55,720.26,937.00)
(9004,665.47,903.91,969.78,836.57)
(9005,722.94,560.29,817.47,762.81)
(9006,815.37,986.75,825.07,823.80)
(9007,470.65,740.28,938.85,662.04)
(9008,723.06,1249.50,908.84,687.16)
(9009,574.90,791.44,788.87,867.87)
(9010,764.46,776.22,1028.23,734.71)
(9011,608.92,626.07,1093.34,806.23)
(9012,710.68,741.80,856.64,1105.35)
(9013,502.15,837.97,755.13,949.62)
(9014,631.73,625.78,674.07,848.60)
(9015,-15.40,601.32,803.81,944.35)
(9016,940.25,983.16,733.99,808.56)
(9017,726.01,672.49,815.70,904.64)
(9018,705.82,846.88,867.15,929.29)
(9019,919.53,951.90,752.56,961.56)
(9020,246.14,642.24,896.36,800.82)
(9021,547.22,553.85,895.88,839.07)
(9022,793.53,855.19,1049.43,733.32)
(9023,494.95,676.64,974.98,850.30)
(9024,915.23,666.75,704.08,749.15)
(9025,1031.72,1063.98,563.28,674.18)
(9026,969.27,352.47,869.63,849.85)
(9027,498.22,980.91,809.81,760.91)
(9028,585.08,862.92,890.49,824.12)
(9029,770.66,667.14,874.00,845.65)
(9030,721.85,610.73,811.35,720.76)
(9031,998.33,764.53,873.25,738.25)
(9032,933.15,820.88,764.16,758.94)
(9033,796.73,925.60,658.23,810.62)
(9034,913.42,933.34,706.03,919.28)
(9035,786.56,871.14,795.07,945.52)
(9036,778.56,857.19,989.51,876.94)
(9037,703.16,637.72,886.46,958.16)
(9038,764.81,967.36,818.57,803.34)
(9039,771.95,792.37,898.15,968.81)
(9040,859.43,554.82,776.52,696.42)
(9041,806.56,801.99,888.80,825.59)
(9042,585.72,869.70,885.17,804.76)
(9043,290.01,589.21,924.37,894.96)
(9044,713.15,710.56,885.64,849.64)
(9045,827.00,760.43,820.20,858.44)
(9046,706.44,464.41,863.99,732.19)
(9047,752.63,834.66,893.84,926.65)
(9048,857.91,681.24,1021.59,926.50)
(9049,800.03,830.88,858.78,760.79)
(9050,565.89,705.87,787.08,742.58)
(9051,549.85,770.36,907.62,834.76)
(9052,706.09,901.34,1260.91,855.74)
(9053,526.03,815.63,880.59,746.07)
(9054,880.80,1014.78,720.92,850.94)
(9055,499.57,815.35,803.80,846.47)
(9056,732.17,870.14,648.47,886.86)
(9057,664.03,932.51,800.26,805.36)
(9058,654.54,992.49,920.52,3368.09)
(9059,0.00,721.08,746.64,886.94)
(9060,265.92,850.28,683.21,897.36)
(9061,755.54,590.45,1070.70,938.96)
(9062,707.13,949.15,937.48,766.44)
(9063,694.06,831.29,803.72,790.15)
(9064,535.20,986.87,812.95,917.86)
(9065,1030.61,680.78,883.24,660.54)
(9066,708.67,988.19,994.21,863.08)
(9067,723.22,956.60,803.81,809.01)
(9068,1066.13,710.20,774.58,840.33)
(9069,720.70,802.66,733.99,995.02)
(9070,502.71,681.09,727.36,765.47)
(9071,823.01,901.34,784.63,790.54)
(9072,755.96,935.81,687.20,1002.42)
(9073,1006.61,988.71,870.25,769.05)
(9074,248.96,726.16,836.00,814.77)
(9075,833.91,817.93,664.95,710.78)
(9076,595.29,780.72,952.47,881.12)
(9077,802.84,940.09,869.09,713.04)
(9078,627.65,781.70,829.63,1040.23)
(9079,1054.00,668.18,674.10,850.49)
(9080,850.93,721.33,921.49,918.18)
(9081,706.13,911.54,929.32,892.45)
(9082,751.56,571.80,706.69,793.74)
(9083,710.37,995.34,734.12,915.83)
(9084,376.04,815.51,863.60,718.85)
(9085,617.79,586.36,820.51,884.68)
(9086,596.34,911.88,644.49,909.08)
(9087,455.99,778.71,881.38,836.18)
(9088,710.56,742.43,896.58,797.82)
(9089,879.63,830.80,820.28,718.95)
(9090,809.03,788.13,237.48,756.16)
(9091,911.58,724.35,956.14,813.21)
(9092,712.55,606.67,802.72,900.58)
(9093,987.05,666.37,820.23,845.10)
(9094,844.09,834.53,805.80,737.52)
(9095,745.45,672.94,999.63,642.96)
(9096,730.56,828.53,854.70,886.94)
(9097,700.96,120.79,942.24,771.11)
(9098,769.73,829.26,805.61,895.71)
(9099,0.00,588.48,769.83,856.92)
(9100,925.79,702.22,649.12,970.19)
(9101,837.62,817.31,744.28,967.14)
(9102,749.80,823.92,759.03,770.68)
(9103,774.23,1018.90,792.70,695.86)
(9104,814.21,671.24,898.72,769.07)
(9105,1005.44,534.79,827.15,689.67)
(9106,719.79,953.44,617.48,1056.92)
(9107,454.94,489.30,819.81,848.69)
(9108,710.93,879.99,860.90,792.67)
(9109,506.75,667.15,695.12,881.74)
(9110,705.75,788.67,822.66,983.22)
(9111,778.99,759.11,806.91,721.94)
(9112,857.03,745.34,973.55,863.35)
(9113,730.90,633.04,691.41,814.77)
(9114,368.49,749.87,751.47,1128.86)
(9115,620.97,972.01,777.66,777.98)
(9116,770.66,961.43,486.13,882.20)
(9117,813.52,797.08,901.21,819.38)
(9118,800.00,625.85,945.87,884.93)
(9119,724.30,1030.66,746.39,755.00)
(9120,831.26,871.50,566.09,807.15)
(9121,742.61,675.22,863.88,781.71)
(9122,412.07,605.72,881.17,1114.31)
(9123,801.46,849.21,884.41,795.81)
(9124,430.68,600.22,884.39,795.96)
(9125,920.95,864.56,1036.05,851.95)
(9126,724.14,667.69,774.42,853.20)
(9127,529.17,772.31,794.60,986.22)
(9128,198.54,801.65,855.34,798.28)
(9129,371.27,601.29,734.13,733.55)
(9130,875.03,711.93,803.82,918.61)
(9131,250.94,672.92,713.21,716.29)
(9132,1016.25,936.06,840.18,760.24)
(9133,948.34,897.14,703.40,911.82)
(9134,706.74,658.58,703.33,908.95)
(9135,199.69,0.00,719.65,729.85)
(9136,445.96,965.33,714.42,718.32)
(9137,492.60,935.52,1199.16,863.93)
(9138,505.67,854.71,2103.01,2295.72)
(9139,0.00,0.00,734.13,863.08)
(9140,794.87,803.09,750.67,735.25)
(9141,883.52,853.62,1058.19,1053.38)
(9142,453.60,789.53,894.96,844.80)
(9143,621.65,780.45,773.64,859.01)
(9144,876.68,811.45,858.54,745.06)
(9145,355.06,489.41,796.00,371.52)
(9146,499.39,901.35,596.96,667.90)
(9147,932.66,577.86,933.45,862.05)
(9148,738.43,870.94,853.12,833.20)
(9149,531.08,795.82,770.41,882.56)
(9150,674.24,845.15,830.47,679.13)
(9151,732.43,534.49,817.20,819.08)
(9152,911.21,690.70,919.70,771.61)
(9153,458.62,865.44,998.01,855.63)
(9154,554.33,794.73,806.43,717.42)
(9155,770.81,939.64,803.76,671.02)
(9156,615.98,881.67,733.96,971.12)
(9157,556.40,921.82,912.80,784.64)
(9158,543.49,717.35,699.46,863.93)
(9159,992.38,986.82,859.45,955.47)
(9160,665.30,819.52,594.11,975.16)
(9161,853.29,758.14,796.59,840.05)
(9162,639.37,731.95,935.51,823.21)
(9163,985.73,971.60,987.80,880.06)
(9164,224.97,862.06,694.91,781.64)
(9165,717.53,829.27,982.16,855.63)
(9166,794.41,702.29,1029.33,869.46)
(9167,573.94,830.88,1266.09,915.59)
(9168,710.24,1085.23,791.70,845.63)
(9169,814.63,881.49,703.86,870.19)
(9170,310.76,101.75,814.79,933.22)
(9171,717.59,940.41,905.27,839.70)
(9172,286.89,862.10,846.53,773.68)
(9173,706.29,782.87,680.19,950.97)
(9174,615.93,708.12,811.00,839.42)
(9175,724.35,811.51,805.94,948.33)
(9176,704.32,719.27,905.24,805.39)
(9177,706.38,669.74,704.91,634.74)
(9178,751.59,897.51,823.83,904.28)
(9179,529.05,553.84,871.44,785.40)
(9180,753.65,896.44,857.52,842.67)
(9181,706.42,801.32,839.75,833.91)
(9182,916.22,877.66,863.77,946.93)
(9183,706.34,648.82,867.66,712.78)
(9184,717.59,938.78,843.81,678.35)
(9185,621.24,896.57,1017.19,689.11)
(9186,574.32,813.67,734.12,813.17)
(9187,439.73,666.45,839.73,873.15)
(9188,761.22,703.25,782.60,811.91)
(9189,332.80,735.16,757.80,1002.39)
(9190,755.07,870.28,833.15,742.46)
(9191,786.28,616.87,812.19,896.58)
(9192,902.49,849.00,889.02,832.62)
(9193,487.14,751.40,721.43,953.73)
(9194,523.92,1040.94,876.28,953.56)
(9195,718.98,961.94,852.82,898.00)
(9196,823.79,972.31,720.14,905.29)
(9197,771.58,829.26,874.30,753.00)
(9198,733.71,667.71,733.08,837.17)
(9199,686.94,901.32,867.66,800.06)
(9200,454.97,839.65,747.89,663.91)
(9201,749.94,678.65,695.06,895.77)
(9202,587.01,729.35,856.63,874.36)
(9203,724.00,683.33,622.47,892.15)
(9204,1054.82,648.54,832.43,792.12)
(9205,706.28,815.48,868.75,689.40)
(9206,567.54,568.66,712.89,795.02)
(9207,764.56,767.86,966.65,862.81)
(9208,549.97,733.83,855.43,794.22)
(9209,742.80,966.73,787.73,1016.28)
(9210,661.47,808.13,830.23,880.95)
(9211,1084.29,754.24,1179.27,890.68)
(9212,642.08,833.16,1054.13,733.45)
(9213,768.83,1081.72,762.17,835.65)
(9214,452.97,1073.17,698.29,868.40)
(9215,835.56,857.58,834.03,942.08)
(9216,744.96,674.42,848.57,621.92)
(9217,833.34,799.52,874.06,849.93)
(9218,733.84,703.36,748.12,787.41)
(9219,768.56,1029.78,920.88,1002.44)
(9220,487.24,588.05,987.50,898.41)
(9221,305.57,660.06,877.84,899.93)
(9222,546.38,535.52,725.85,1002.39)
(9223,722.21,742.80,933.94,759.14)
(9224,868.70,676.22,807.55,913.60)
(9225,711.25,644.71,827.08,883.40)
(9226,855.42,620.25,769.82,878.20)
(9227,491.97,666.86,726.04,856.66)
(9228,665.94,694.23,1145.40,845.72)
(9229,1066.11,683.80,1003.14,819.19)
(9230,752.18,700.07,812.22,839.31)
(9231,187.21,464.77,742.93,1016.36)
(9232,715.24,827.42,742.09,830.55)
(9233,484.50,569.07,866.98,819.47)
(9234,847.48,1094.79,809.12,931.44)
(9235,943.50,939.42,736.33,840.01)
(9236,877.59,54.01,757.59,806.52)
(9237,606.86,802.16,800.46,782.29)
(9238,688.36,886.98,860.81,898.79)
(9239,759.47,766.79,1055.58,913.86)
(9240,778.16,710.86,1036.04,843.40)
(9241,935.80,930.34,750.51,784.73)
(9242,237.02,672.91,1083.83,926.16)
(9243,892.11,958.65,925.61,714.53)
(9244,847.07,740.24,854.14,760.15)
(9245,694.27,712.13,704.20,836.15)
(9246,720.40,591.66,853.84,743.44)
(9247,705.82,964.98,822.08,757.04)
(9248,727.51,677.43,783.86,1015.13)
(9249,772.19,527.90,951.93,870.04)
(9250,576.70,971.97,849.75,960.31)
(9251,499.47,557.49,858.20,835.31)
(9252,759.25,888.16,734.00,776.42)
(9253,717.59,668.13,915.17,911.62)
(9254,355.16,796.16,895.56,942.16)
(9255,594.26,703.04,843.06,743.82)
(9256,903.38,730.35,710.38,677.18)
(9257,732.71,1143.16,734.12,797.91)
(9258,525.81,860.17,673.18,962.96)
(9259,609.76,778.02,1033.03,895.16)
(9260,829.89,757.82,731.14,681.04)
(9261,742.23,831.38,866.66,804.01)
(9262,647.44,852.11,893.72,1031.35)
(9263,687.25,829.27,1141.99,789.65)
(9264,564.85,841.87,574.25,787.62)
(9265,600.86,796.00,860.89,792.36)
(9266,755.37,715.98,828.61,719.09)
(9267,394.54,589.01,858.37,721.88)
(9268,464.99,816.20,814.91,791.74)
(9269,454.96,702.50,849.85,1000.74)
(9270,1065.93,1105.34,1083.43,796.46)
(9271,257.17,553.94,802.68,1007.21)
(9272,839.01,844.92,733.99,937.40)
(9273,673.21,731.19,734.00,839.17)
(9274,650.73,678.64,836.00,824.06)
(9275,724.36,725.08,817.70,866.59)
(9276,930.70,828.00,1033.72,673.47)
(9277,0.00,0.00,0.00,702.09)
(9278,882.88,781.26,817.69,855.05)
(9279,730.23,829.27,880.13,706.28)
(9280,579.26,795.24,926.32,827.09)
(9281,958.59,760.04,728.97,766.15)
(9282,1044.45,977.71,852.36,919.15)
(9283,740.52,941.17,1002.49,706.27)
(9284,782.06,606.67,704.52,771.91)
(9285,794.28,789.89,952.80,811.49)
(9286,819.00,940.31,796.82,827.37)
(9287,705.43,831.34,783.26,880.93)
(9288,702.28,829.23,748.17,1072.71)
(9289,716.39,863.35,837.81,887.35)
(9290,315.62,797.32,1058.69,763.71)
(9291,0.00,743.30,853.67,857.68)
(9292,111.44,659.34,922.96,770.69)
(9293,710.43,896.61,715.04,876.45)
(9294,866.30,812.56,841.69,518.07)
(9295,197.26,489.40,609.80,713.69)
(9296,586.86,679.07,879.73,819.20)
(9297,1016.49,836.24,792.79,1016.34)
(9298,758.25,803.51,796.29,896.10)
(9299,351.83,575.51,834.18,862.09)
