drive_bh,time0,time1,time2,time3
(9145,837.07,50.91,735.19,842.44)
(9146,741.39,118.38,734.11,1016.29)
(9147,711.03,705.80,900.66,926.23)
(9148,999.51,941.06,876.30,869.97)
(9149,373.05,876.19,957.22,792.84)
(9150,960.00,784.70,809.15,787.86)
(9151,1066.15,680.75,898.17,732.62)
(9152,671.75,31.48,670.35,740.71)
(9153,538.49,917.71,802.64,816.82)
(9154,475.50,889.91,691.47,818.44)
(9155,934.05,1219.96,843.05,870.28)
(9156,819.75,863.10,882.07,832.56)
(9157,441.86,115.51,94.45,811.52)
(9158,457.57,747.73,649.04,1037.56)
(9159,664.30,752.95,877.07,689.03)
(9160,99.93,718.01,779.90,667.17)
(9161,0.00,650.57,750.62,758.15)
(9162,79.59,0.00,979.28,967.94)
(9163,553.53,674.02,816.95,766.35)
(9164,756.13,593.30,998.46,837.79)
(9165,86.12,684.74,965.76,875.61)
(9166,98.92,65.17,916.23,817.69)
(9167,741.16,1081.75,922.05,836.96)
(9168,866.52,744.35,854.07,805.23)
(9169,88.54,168.38,896.61,776.22)
(9170,790.17,763.15,759.29,865.10)
(9171,954.80,762.25,683.83,750.71)
(9172,511.09,118.37,767.02,894.01)
(9173,430.57,758.59,1004.30,761.08)
(9174,943.22,0.00,835.09,973.78)
(9175,663.63,829.28,863.24,802.98)
(9176,883.23,837.04,1056.45,991.53)
(9177,520.68,776.14,810.20,787.16)
(9178,264.27,842.93,759.88,885.37)
(9179,87.50,505.09,659.59,1008.83)
(9180,805.62,841.31,734.12,892.29)
(9181,13.77,722.46,840.60,803.06)
(9182,13.60,726.65,1095.85,813.89)
(9183,81.64,0.00,852.34,1002.42)
(9184,982.61,772.84,748.07,884.11)
(9185,933.00,349.12,63.48,800.94)
(9186,387.87,632.97,761.75,746.82)
(9187,12.27,872.00,761.62,975.67)
(9188,295.34,767.81,832.18,731.74)
(9189,433.59,646.48,885.32,907.30)
(9190,121.40,869.15,734.13,859.16)
(9191,786.71,759.70,808.37,726.17)
(9192,928.97,1014.73,693.82,774.85)
(9193,745.73,689.04,912.93,772.52)
(9194,295.99,832.82,791.55,863.12)
(9195,179.65,831.21,928.80,842.38)
(9196,452.92,863.82,834.14,872.33)
(9197,0.00,24.09,927.16,1025.63)
(9198,845.87,635.37,1197.54,794.20)
(9199,499.13,539.57,747.99,1000.44)
(9200,762.17,472.32,685.70,995.03)
(9201,471.43,49.47,899.72,740.02)
(9202,508.48,880.84,991.01,801.34)
(9203,699.93,809.98,804.67,962.36)
(9204,700.87,117.66,907.04,943.57)
(9205,959.48,849.49,827.70,676.43)
(9206,1074.48,673.60,738.85,713.30)
(9207,744.01,698.74,656.02,957.95)
(9208,326.27,349.18,1024.38,652.71)
(9209,548.49,879.40,748.60,849.27)
(9210,1065.73,699.93,668.51,880.55)
(9211,386.16,885.82,844.06,692.92)
(9212,757.31,626.67,734.13,761.53)
(9213,88.48,505.84,924.15,13.19)
(9214,673.12,863.69,759.37,795.57)
(9215,659.55,941.07,836.36,1015.56)
(9216,470.10,769.99,664.93,697.32)
(9217,910.93,829.03,734.13,759.77)
(9218,791.48,811.03,858.62,783.39)
(9219,929.18,752.97,787.22,803.06)
(9220,0.00,0.00,793.07,812.34)
(9221,724.30,742.41,1030.77,720.75)
(9222,511.27,592.96,759.41,754.57)
(9223,26.50,11.40,990.07,754.28)
(9224,420.80,606.08,757.29,748.79)
(9225,584.84,721.26,856.63,786.47)
(9226,748.10,928.69,734.12,992.06)
(9227,883.68,835.31,787.76,716.37)
(9228,869.51,922.46,909.33,829.55)
(9229,934.29,117.33,899.66,818.71)
(9230,880.74,748.71,820.78,911.73)
(9231,892.17,702.45,778.81,892.90)
(9232,365.76,811.25,761.21,814.61)
(9233,544.06,1098.75,906.76,888.05)
(9234,778.64,750.45,865.52,853.69)
(9235,454.26,857.92,791.95,932.24)
(9236,54.27,848.37,909.80,880.06)
(9237,741.12,1231.40,745.38,716.26)
(9238,737.50,683.71,973.55,1010.46)
(9239,140.17,829.33,869.96,865.74)
(9240,794.98,117.97,797.90,800.30)
(9241,472.91,0.00,821.80,776.64)
(9242,11.85,870.18,1238.74,1097.03)
(9243,367.24,829.56,994.88,876.62)
(9244,855.66,811.32,956.37,813.92)
(9245,0.00,516.29,869.19,987.02)
(9246,728.27,129.39,878.36,890.64)
(9247,1066.21,880.64,733.99,763.40)
(9248,470.78,773.84,793.57,864.42)
(9249,922.85,968.48,843.67,706.24)
(9250,11.68,632.71,698.81,777.08)
(9251,790.41,115.07,780.77,1007.98)
(9252,706.19,731.50,939.00,894.82)
(9253,904.90,845.66,914.30,805.20)
(9254,845.79,616.07,681.07,905.44)
(9255,562.25,834.26,836.45,743.86)
(9256,13.01,13.78,739.81,771.79)
(9257,562.06,736.14,799.27,861.18)
(9258,934.01,756.77,817.85,1002.44)
(9259,1065.46,1042.40,934.47,857.19)
(9260,568.51,757.88,971.24,899.99)
(9261,487.08,919.90,756.05,825.02)
(9262,719.39,1177.23,944.98,871.38)
(9263,755.84,714.14,867.98,841.68)
(9264,510.24,823.89,825.87,786.79)
(9265,407.19,564.75,784.50,902.89)
(9266,795.48,794.19,759.11,884.01)
(9267,806.82,118.39,629.66,808.52)
(9268,908.19,963.04,770.54,832.71)
(9269,803.45,672.31,814.64,785.09)
(9270,1050.30,635.76,816.22,902.17)
(9271,359.52,538.82,748.18,899.20)
(9272,12.06,54.72,747.91,652.14)
(9273,663.61,829.25,987.47,781.84)
(9274,735.62,770.66,801.70,953.36)
(9275,771.93,349.18,795.66,935.44)
(9276,875.71,732.42,886.31,903.78)
(9277,767.18,745.12,218.83,910.88)
(9278,822.66,819.74,968.24,769.33)
(9279,54.35,718.97,896.28,979.10)
(9280,447.73,1118.77,785.98,940.56)
(9281,724.00,923.02,844.13,719.87)
(9282,841.78,13.70,815.19,794.23)
(9283,200.90,973.58,813.32,979.99)
(9284,719.75,1076.00,848.78,895.75)
(9285,386.58,745.69,802.96,802.41)
(9286,751.00,751.57,679.47,669.35)
(9287,762.62,793.92,2597.54,2517.95)
(9288,0.00,0.00,752.88,832.11)
(9289,737.91,904.50,989.50,756.47)
(9290,0.00,779.52,736.03,827.43)
(9291,454.52,14.16,862.95,814.64)
(9292,859.77,898.22,862.28,781.06)
(9293,798.45,727.11,896.30,784.46)
(9294,508.60,941.77,165.89,831.15)
(9295,27.10,12.05,902.49,800.04)
(9296,537.06,593.36,749.40,867.72)
(9297,933.76,966.85,886.46,869.28)
(9298,803.70,750.67,723.59,643.38)
(9299,0.00,584.71,818.09,643.31)
(9300,149.90,748.42,792.50,801.67)
(9301,202.76,1029.65,799.95,847.76)
(9302,803.79,941.27,856.43,675.44)
(9303,538.55,857.16,804.62,742.54)
(9304,948.21,581.85,762.88,790.06)
(9305,553.44,778.77,902.41,831.07)
(9306,503.60,785.54,797.35,870.82)
(9307,1017.77,807.30,766.52,756.05)
(9308,903.20,793.85,869.51,792.26)
(9309,449.00,869.61,843.56,894.24)
(9310,386.79,679.08,1092.06,860.84)
(9311,552.29,712.50,1019.17,954.48)
(9312,552.30,1088.02,797.70,845.29)
(9313,399.06,1364.22,889.04,971.35)
(9314,777.32,791.57,860.45,880.29)
(9315,561.76,909.81,967.79,751.85)
(9316,802.61,809.32,803.07,797.39)
(9317,0.00,917.50,929.74,1024.23)
(9318,699.95,838.55,875.64,854.27)
(9319,762.16,824.67,785.58,810.65)
(9320,697.10,852.28,815.54,879.49)
(9321,525.19,1111.25,808.15,832.88)
(9322,845.85,606.10,860.88,837.45)
(9323,1017.86,759.10,772.56,994.53)
(9324,993.20,811.71,900.57,1091.62)
(9325,897.18,785.04,864.45,644.93)
(9326,520.53,711.45,949.13,1059.37)
(9327,852.19,598.62,917.82,878.29)
(9328,1013.83,960.23,1105.25,831.66)
(9329,460.95,833.00,910.18,1174.52)
(9330,831.95,944.81,1058.67,1011.38)
(9331,780.83,780.34,739.48,757.27)
(9332,440.26,629.67,718.40,0.00)
(9333,780.62,835.29,853.60,640.50)
(9334,756.24,676.12,671.64,843.36)
(9335,934.32,876.33,70.50,1046.99)
(9336,96.79,820.79,995.98,722.07)
(9337,553.26,727.15,809.08,708.13)
(9338,1065.88,863.10,742.35,891.16)
(9339,823.72,1164.09,960.01,675.20)
(9340,919.12,972.51,758.62,905.72)
(9341,771.29,1156.42,868.91,912.68)
(9342,755.69,1010.19,910.54,1002.41)
(9343,723.89,1085.19,849.75,764.83)
(9344,990.56,818.51,1180.33,942.17)
(9345,910.88,622.20,908.96,899.33)
(9346,553.51,806.60,722.00,883.54)
(9347,384.66,417.51,826.25,685.93)
(9348,686.58,965.98,509.50,802.13)
(9349,280.59,759.15,1152.21,827.12)
(9350,798.63,688.54,727.58,1020.22)
(9351,386.65,963.69,950.64,607.43)
(9352,503.97,1164.10,941.10,840.11)
(9353,1017.88,799.97,804.98,782.71)
(9354,302.12,752.89,873.51,608.06)
(9355,944.48,1091.25,977.92,639.97)
(9356,738.30,818.94,842.38,1007.95)
(9357,457.37,1011.08,875.63,788.99)
(9358,550.13,942.65,916.85,935.05)
(9359,963.45,926.75,841.03,762.08)
(9360,553.42,778.58,714.74,1137.16)
(9361,710.33,840.34,928.24,777.58)
(9362,601.66,792.66,801.06,799.85)
(9363,683.49,1230.80,665.17,862.48)
(9364,795.60,957.00,938.22,862.52)
(9365,892.47,951.74,846.29,870.37)
(9366,861.88,765.87,788.95,818.42)
(9367,538.54,925.91,836.39,891.55)
(9368,0.00,128.07,820.14,1178.62)
(9369,324.73,817.59,912.77,1001.86)
(9370,755.21,1165.93,915.03,947.58)
(9371,379.59,95.52,675.32,883.19)
(9372,864.31,855.12,759.33,800.86)
(9373,884.07,637.23,978.46,1024.06)
(9374,916.39,858.28,900.26,1043.58)
(9375,696.99,889.17,726.51,710.42)
(9376,562.05,882.14,855.25,812.38)
(9377,724.03,877.33,897.60,927.41)
(9378,922.37,838.38,738.38,745.81)
(9379,849.28,1142.52,940.39,703.21)
(9380,710.12,1072.78,911.60,878.43)
(9381,951.95,1142.86,975.21,702.77)
(9382,806.04,756.15,827.11,1036.44)
(9383,543.28,816.94,1094.03,870.04)
(9384,900.35,944.90,770.83,745.36)
(9385,758.27,177.26,848.79,987.64)
(9386,836.15,895.00,984.40,784.19)
(9387,718.58,896.06,802.42,828.49)
(9388,178.58,1178.11,911.06,742.83)
(9389,61.95,918.94,1015.58,911.93)
(9390,724.37,871.71,857.25,916.99)
(9391,688.66,933.83,849.72,890.56)
(9392,891.85,950.11,910.20,762.00)
(9393,386.79,745.10,952.42,746.08)
(9394,761.41,912.07,899.92,898.67)
(9395,999.52,742.43,941.78,844.72)
(9396,934.21,1230.81,750.99,773.42)
(9397,474.89,803.44,791.17,795.72)
(9398,660.85,686.90,674.57,821.50)
(9399,1016.05,727.16,1057.55,901.82)
(9400,729.53,984.03,947.02,958.12)
(9401,924.07,863.35,809.10,764.93)
(9402,1017.80,772.91,896.54,778.65)
(9403,650.74,844.98,828.20,777.22)
(9404,417.60,676.49,991.00,880.21)
(9405,604.44,800.79,825.66,854.28)
(9406,890.73,745.54,757.47,778.64)
(9407,529.07,734.36,832.19,903.14)
(9408,892.89,935.59,887.20,799.62)
(9409,212.92,368.07,800.81,926.93)
(9410,1017.42,748.82,848.45,950.71)
(9411,999.99,965.15,840.48,798.88)
(9412,418.47,881.58,859.85,948.80)
(9413,677.14,928.32,633.39,883.41)
(9414,130.10,807.54,714.06,823.37)
(9415,861.92,881.58,826.34,833.75)
(9416,851.41,149.09,305.50,867.89)
(9417,1068.24,177.32,872.04,1081.96)
(9418,0.00,914.49,0.00,741.23)
(9419,870.76,606.64,762.93,903.06)
(9420,832.91,177.35,975.95,1002.41)
(9421,0.00,402.72,709.58,933.37)
(9422,743.60,862.87,833.55,800.08)
(9423,910.06,981.70,809.81,837.99)
(9424,551.84,1084.18,707.64,738.14)
(9425,428.43,896.08,801.28,781.09)
(9426,168.67,845.20,838.30,906.26)
(9427,495.43,274.65,929.37,755.89)
(9428,372.85,987.52,862.05,1007.21)
(9429,891.86,703.93,942.49,842.14)
(9430,858.87,688.46,1180.33,815.00)
(9431,219.85,593.28,481.91,587.33)
(9432,500.80,1055.51,876.47,718.64)
(9433,908.01,997.24,910.22,908.67)
(9434,778.57,772.69,186.51,946.28)
(9435,971.75,641.05,934.34,741.07)
(9436,710.40,834.57,846.28,955.21)
(9437,1017.95,912.14,828.55,944.05)
(9438,908.04,845.87,836.39,862.51)
(9439,875.86,825.97,821.62,801.52)
(9440,440.28,784.92,853.91,917.05)
(9441,752.73,1233.26,778.52,727.20)
(9442,801.06,813.22,896.55,877.40)
(9443,947.02,745.15,646.85,896.40)
(9444,892.17,940.40,857.88,739.49)
(9445,178.84,896.07,772.48,878.21)
(9446,860.93,958.56,869.53,797.89)
(9447,724.57,743.02,952.03,814.15)
(9448,737.10,1000.35,894.76,783.55)
(9449,386.69,956.59,1016.62,900.81)
(9450,417.61,1230.79,863.66,903.06)
(9451,581.71,409.88,73.53,926.43)
(9452,999.65,1192.03,847.67,859.93)
(9453,508.50,846.50,886.41,785.57)
(9454,740.54,0.00,1222.14,812.79)
(9455,822.65,853.20,702.87,773.19)
(9456,763.93,859.38,681.38,705.07)
(9457,166.84,941.56,760.69,887.32)
(9458,778.63,652.44,852.38,823.85)
(9459,217.57,833.86,832.08,933.81)
(9460,742.64,780.06,772.10,883.35)
(9461,960.81,943.32,906.74,699.47)
(9462,525.12,917.69,713.74,794.20)
(9463,84.38,941.42,746.15,822.18)
(9464,664.46,883.97,704.54,877.87)
(9465,487.37,857.82,713.95,149.15)
(9466,805.28,951.08,805.67,905.86)
(9467,733.84,877.95,899.91,741.07)
(9468,882.81,656.89,822.08,1175.24)
(9469,562.01,1084.42,845.54,947.74)
(9470,865.31,931.43,685.60,914.72)
(9471,52.54,939.69,789.41,708.55)
(9472,774.11,857.54,745.65,970.67)
(9473,417.60,1230.80,932.49,925.52)
(9474,755.89,1164.30,931.33,840.54)
(9475,934.03,835.27,807.60,792.88)
(9476,0.00,958.15,981.70,700.20)
(9477,696.95,891.93,667.29,881.48)
(9478,848.14,727.24,1020.37,806.29)
(9479,841.31,986.66,760.47,782.65)
(9480,1065.57,998.99,602.35,706.53)
(9481,454.22,761.75,712.55,758.19)
(9482,397.93,709.70,821.19,1040.99)
(9483,192.05,899.73,911.95,952.55)
(9484,1065.58,745.52,738.11,800.62)
(9485,1074.71,1056.42,936.00,858.38)
(9486,726.48,790.71,714.97,885.92)
(9487,90.18,717.60,746.16,700.69)
(9488,541.39,251.44,760.46,824.48)
(9489,768.70,805.73,690.09,839.19)
(9490,554.47,164.92,743.05,812.90)
(9491,45.15,0.00,0.00,0.00)
(9492,638.61,128.17,890.64,797.58)
(9493,160.33,1395.33,1098.41,833.05)
(9494,555.10,854.60,910.20,791.92)
(9495,855.67,752.69,648.98,855.58)
(9496,891.55,655.84,571.60,881.27)
(9497,54.31,1111.04,775.87,976.33)
(9498,802.64,765.43,393.86,962.91)
(9499,0.00,324.55,836.40,1122.88)
(9500,54.41,717.55,907.73,869.29)
(9501,554.90,434.28,869.57,821.89)
(9502,1065.98,777.04,829.97,677.87)
(9503,823.91,949.59,837.72,735.92)
(9504,761.94,1143.12,789.30,938.79)
(9505,788.30,874.42,57.52,0.00)
(9506,415.70,852.28,835.06,805.35)
(9507,286.40,884.63,899.17,626.28)
(9508,417.59,1161.11,852.08,815.34)
(9509,940.66,804.20,836.46,933.86)
(9510,524.85,875.63,522.90,781.14)
(9511,933.69,777.45,949.68,1097.04)
(9512,503.75,1034.90,1026.69,970.27)
(9513,778.93,804.61,858.32,870.29)
(9514,384.39,1085.19,883.18,924.57)
(9515,512.47,703.94,816.53,672.19)
(9516,1065.36,177.33,896.54,886.82)
(9517,528.21,905.13,758.99,817.71)
(9518,1017.44,812.24,913.89,1001.38)
(9519,910.27,935.16,929.91,705.58)
(9520,504.38,1249.49,696.84,812.60)
(9521,778.96,788.29,781.70,1044.44)
(9522,556.43,248.62,904.18,671.75)
(9523,745.19,0.00,211.28,825.06)
(9524,580.37,718.01,931.26,888.86)
(9525,11.63,581.72,835.14,919.76)
(9526,718.51,1023.11,676.59,814.81)
(9527,440.08,861.53,1099.07,834.88)
(9528,129.43,758.16,733.71,840.16)
(9529,330.25,766.98,815.08,884.37)
(9530,0.00,0.00,0.00,813.26)
(9531,959.47,845.33,922.47,924.66)
(9532,867.18,658.75,876.04,826.53)
(9533,697.00,1055.32,802.42,846.20)
(9534,1047.68,1230.80,830.02,675.86)
(9535,946.25,846.73,885.02,775.32)
(9536,907.88,874.83,809.60,798.11)
(9537,540.03,879.34,964.42,781.89)
(9538,827.24,748.67,696.95,730.34)
(9539,775.48,759.23,875.36,911.74)
(9540,723.37,837.40,837.77,819.38)
(9541,417.61,1161.11,882.13,759.99)
(9542,504.03,135.84,655.82,799.70)
(9543,282.21,651.95,893.99,823.56)
(9544,908.74,0.00,844.66,790.08)
(9545,554.13,1151.42,913.47,983.89)
(9546,940.96,918.49,716.43,974.19)
(9547,458.44,785.45,797.21,823.91)
(9548,778.57,880.75,914.13,920.18)
(9549,862.78,860.71,886.96,682.78)
(9550,875.74,237.38,839.33,799.74)
(9551,384.35,909.39,759.17,705.65)
(9552,1017.34,1033.43,821.88,1016.32)
(9553,823.76,936.03,824.39,887.13)
(9554,819.80,755.52,813.92,830.10)
(9555,790.13,439.76,987.48,748.85)
(9556,778.80,717.28,998.45,983.68)
(9557,990.59,720.32,821.88,876.47)
(9558,976.91,840.66,713.42,724.55)
(9559,775.29,801.40,719.40,886.84)
(9560,1065.36,1230.81,1052.22,888.83)
(9561,651.14,827.71,784.12,821.89)
(9562,1065.76,1142.20,885.39,756.99)
(9563,0.00,0.00,0.00,406.98)
(9564,810.21,945.56,964.48,803.63)
(9565,660.82,1073.18,821.63,836.41)
(9566,182.48,778.18,731.32,885.46)
(9567,538.59,1059.31,969.43,871.71)
(9568,372.76,870.56,804.94,867.91)
(9569,440.00,833.21,778.20,1016.29)
(9570,794.50,803.51,832.73,856.18)
(9571,1018.20,1142.84,835.83,1164.71)
(9572,499.92,775.14,896.57,1020.45)
(9573,508.64,831.26,770.06,763.63)
(9574,811.75,870.95,808.01,641.72)
(9575,384.31,722.89,668.85,729.24)
(9576,418.62,818.98,753.47,858.72)
(9577,892.16,718.91,948.78,901.74)
(9578,798.45,867.47,853.96,971.03)
(9579,55.07,889.18,896.49,628.56)
(9580,772.17,792.94,802.92,862.98)
(9581,521.44,714.67,700.31,758.15)
(9582,373.69,897.95,831.23,854.51)
(9583,538.83,238.70,831.77,709.50)
(9584,176.23,349.17,63.42,674.93)
(9585,660.96,769.81,720.39,892.53)
(9586,794.34,723.47,886.70,819.35)
(9587,898.30,791.05,897.62,822.83)
(9588,521.45,896.77,801.43,1046.79)
(9589,775.01,808.71,861.49,696.22)
(9590,726.11,1073.79,817.82,607.61)
(9591,361.61,916.46,802.40,1045.87)
(9592,892.05,1105.17,846.55,883.57)
(9593,475.51,728.29,857.08,895.19)
(9594,1065.40,854.09,918.39,706.79)
(9595,525.08,965.51,977.55,868.24)
(9596,892.65,264.98,745.46,930.61)
(9597,500.22,863.65,743.24,855.33)
(9598,806.50,739.26,771.17,819.89)
(9599,542.11,727.23,378.32,848.09)
(9600,778.05,748.72,1023.98,761.47)
(9601,663.71,822.61,678.29,728.73)
(9602,475.39,946.30,798.59,761.90)
(9603,796.75,178.36,1017.14,996.41)
(9604,464.27,781.28,800.08,757.81)
(9605,969.99,801.69,996.06,790.21)
(9606,910.82,177.32,1028.69,816.82)
(9607,724.53,784.76,896.53,743.35)
(9608,798.39,966.79,899.96,849.29)
(9609,525.07,690.98,762.02,807.73)
(9610,706.41,672.69,963.68,969.62)
(9611,809.77,792.09,880.22,1026.72)
(9612,525.20,957.19,922.99,778.77)
(9613,528.88,786.38,835.83,740.07)
(9614,823.74,909.96,987.50,802.22)
(9615,851.98,815.01,793.43,1002.43)
(9616,645.07,784.26,958.04,881.59)
(9617,806.06,790.74,740.65,915.29)
(9618,777.85,673.21,935.40,968.46)
(9619,823.89,977.74,762.59,704.84)
(9620,116.98,932.32,684.09,675.35)
(9621,308.14,947.09,743.13,838.98)
(9622,828.05,769.65,1019.56,715.92)
(9623,663.46,811.33,880.25,968.53)
(9624,798.19,696.64,788.34,859.30)
(9625,963.38,822.90,730.61,921.72)
(9626,84.64,667.61,772.58,872.19)
(9627,330.36,803.90,62.05,803.91)
(9628,922.48,835.29,915.50,747.27)
(9629,719.45,746.65,899.61,794.45)
(9630,417.62,1230.80,932.49,848.52)
(9631,846.24,925.90,834.56,831.73)
(9632,789.47,805.21,1028.18,863.57)
(9633,90.00,349.18,952.99,968.31)
(9634,0.00,478.19,1011.64,1159.51)
(9635,936.10,1589.53,1376.22,1827.25)
(9636,0.00,0.00,0.00,852.83)
(9637,677.54,927.96,727.62,717.86)
(9638,562.27,671.33,1031.99,748.95)
(9639,1017.72,238.77,973.29,770.88)
(9640,54.25,788.63,816.69,869.19)
(9641,538.54,844.85,776.48,832.98)
(9642,542.14,593.84,921.30,728.00)
(9643,178.49,518.14,703.12,866.99)
(9644,790.87,478.55,882.49,818.28)
(9645,843.75,773.95,862.70,756.49)
(9646,726.52,1091.28,817.20,852.81)
(9647,503.90,1164.38,800.37,745.46)
(9648,740.73,758.45,891.31,957.36)
(9649,823.79,684.31,928.63,408.46)
(9650,26.65,819.58,756.59,878.54)
(9651,805.96,958.14,1020.01,995.03)
(9652,603.40,898.61,915.19,713.54)
(9653,880.57,1249.47,846.61,829.98)
(9654,893.65,885.78,1013.25,869.43)
(9655,908.19,1244.72,678.62,825.91)
(9656,976.63,1084.46,896.54,845.88)
(9657,12.27,594.68,896.55,770.98)
(9658,504.12,977.75,855.01,842.44)
(9659,728.57,876.57,677.63,1002.47)
(9660,832.91,1051.92,831.41,854.87)
(9661,679.02,916.53,741.99,837.01)
(9662,582.96,778.13,789.09,913.57)
(9663,798.19,757.37,843.44,750.51)
(9664,11.98,581.28,923.53,852.79)
(9665,90.42,637.85,753.59,844.63)
(9666,342.88,251.17,421.45,741.74)
(9667,867.12,788.53,766.57,710.51)
(9668,741.01,874.03,974.17,832.63)
(9669,976.19,978.85,810.10,1002.38)
(9670,803.75,662.00,932.67,830.28)
(9671,547.85,808.51,756.54,804.98)
(9672,1017.47,1016.48,871.80,772.26)
(9673,52.80,940.94,900.09,915.96)
(9674,176.38,872.42,896.56,800.83)
(9675,774.17,1164.36,845.58,870.59)
(9676,1068.31,1043.06,814.19,785.63)
(9677,858.12,745.54,957.67,1019.53)
(9678,178.27,806.29,693.87,755.95)
(9679,1057.04,814.93,756.33,715.84)
(9680,845.82,833.52,834.50,728.58)
(9681,176.35,1230.80,280.35,869.34)
(9682,883.36,349.17,63.43,682.57)
(9683,728.96,843.61,945.11,898.84)
(9684,806.96,730.76,716.32,842.43)
(9685,834.91,722.10,680.36,767.29)
(9686,1014.67,871.64,843.35,844.49)
(9687,60.47,814.41,1035.26,862.65)
(9688,0.00,313.54,646.61,806.56)
(9689,705.72,773.67,541.24,790.11)
(9690,557.91,89.75,896.54,706.80)
(9691,824.09,12.90,829.91,756.49)
(9692,952.49,349.26,883.16,775.54)
(9693,733.50,937.36,671.65,814.49)
(9694,0.00,709.25,785.71,1036.73)
(9695,480.74,830.89,845.59,754.15)
(9696,531.36,349.12,772.24,54.70)
(9697,637.72,807.68,755.31,790.89)
(9698,71.01,659.96,796.00,871.94)
(9699,798.34,828.54,883.13,494.13)
(9700,857.12,769.64,896.60,838.56)
(9701,85.32,863.52,749.97,963.20)
(9702,0.00,201.27,782.81,819.16)
(9703,440.61,1000.19,820.80,868.59)
(9704,751.65,727.16,837.68,811.86)
(9705,295.83,195.06,957.27,825.73)
(9706,751.86,596.18,836.29,758.99)
(9707,712.08,1230.79,818.38,774.12)
(9708,231.53,850.97,867.73,79.86)
(9709,700.22,865.03,933.66,909.06)
(9710,357.34,727.17,633.55,890.16)
(9711,417.60,1230.79,863.66,838.69)
(9712,310.44,654.82,1084.73,801.69)
(9713,854.68,210.92,936.46,920.55)
(9714,791.05,349.17,712.19,842.31)
(9715,476.65,896.85,972.93,948.46)
(9716,772.85,877.26,738.30,805.79)
(9717,0.00,0.00,815.05,1020.87)
(9718,685.09,105.94,731.86,825.32)
(9719,1082.86,924.92,805.12,907.94)
(9720,494.90,956.55,958.54,910.98)
(9721,457.80,941.83,757.40,936.67)
(9722,724.03,909.95,953.27,815.64)
(9723,610.54,782.12,904.33,723.24)
(9724,796.96,845.82,818.69,1017.06)
(9725,475.42,1178.06,855.43,843.63)
(9726,1065.45,1086.48,802.42,920.17)
(9727,54.40,294.73,872.55,806.76)
(9728,710.54,951.95,791.97,876.49)
(9729,806.94,730.87,855.50,903.92)
(9730,750.04,871.47,740.11,846.53)
(9731,974.63,914.67,902.54,793.35)
(9732,840.46,814.64,789.83,906.42)
(9733,902.83,1192.15,886.62,865.88)
(9734,595.23,858.87,1101.03,890.44)
(9735,178.30,722.19,1051.78,842.84)
(9736,192.98,349.17,63.56,706.76)
(9737,508.41,845.24,1071.40,812.65)
(9738,338.13,821.16,896.60,828.41)
(9739,551.35,842.36,913.90,692.70)
(9740,346.04,717.20,737.23,893.39)
(9741,790.89,791.36,852.20,875.37)
(9742,823.80,965.05,757.29,823.84)
(9743,0.00,128.36,882.93,748.41)
(9744,561.88,923.52,1002.57,734.89)
(9745,946.48,842.28,788.10,987.30)
(9746,0.00,564.12,862.37,705.91)
(9747,116.72,491.67,841.40,869.50)
(9748,200.10,887.22,895.90,817.33)
(9749,804.38,149.11,843.30,606.32)
(9750,798.14,789.61,886.80,863.18)
(9751,217.68,737.31,827.15,856.09)
(9752,803.39,760.37,911.05,825.27)
(9753,798.39,1017.98,648.99,996.60)
(9754,359.23,1110.67,787.36,720.50)
(9755,932.76,760.07,732.31,744.43)
(9756,831.82,920.22,584.87,828.31)
(9757,601.76,727.80,848.66,540.64)
(9758,538.49,881.59,851.08,889.39)
(9759,584.67,721.18,763.58,890.93)
(9760,904.32,828.78,783.72,755.06)
(9761,504.20,633.39,923.63,866.94)
(9762,878.28,841.76,1023.24,872.50)
(9763,417.60,1230.81,821.88,1095.03)
(9764,12.66,1008.94,762.34,895.43)
(9765,664.22,798.27,797.26,816.95)
(9766,934.12,797.68,914.97,848.73)
(9767,565.90,833.84,963.85,975.21)
(9768,223.84,825.90,795.76,758.67)
(9769,13.17,580.75,668.44,833.38)
(9770,0.00,204.24,833.56,286.33)
(9771,417.59,1073.18,800.08,716.31)
(9772,893.26,1063.99,912.37,825.94)
