  Drive_bh,income,outcome,profit
11922,815.61,160.94,654.67
11923,1357.12,309.16,1047.96
11924,781.21,155.49,625.72
11925,1176.51,235.44,941.07
11926,938.81,196.27,742.54
11927,1047.3,241.7,805.6
11928,447.12,87.59,359.53
11929,856.06,165.12,690.94
11930,1233.52,263.61,969.91
11931,775.22,163.16,612.06
11932,323.91,221.19,102.72
11933,1326.24,272.99,1053.26
11934,1536.14,323.16,1212.98
11935,981.22,238.31,742.91
11936,829.95,208.88,621.07
11937,1268.48,288.18,980.3
11938,828.09,180.4,647.69
11939,1168.45,273.53,894.92
11940,1160.07,249.78,910.3
11941,1060.33,256.88,803.45
11942,858.1,200.14,657.96
11943,1097.74,244.31,853.43
11944,1022.08,216.25,805.82
11945,1036.71,239.52,797.19
11946,1163.58,256.87,906.71
11947,819.16,168.02,651.14
11948,1032.19,263.23,768.96
11949,788.45,150.19,638.26
11950,895.29,212.04,683.24
11951,404.1,149.23,254.87
11952,583.81,127.53,456.28
11953,924.37,199.77,724.6
11954,869.37,225.92,643.45
11955,1140.77,206.41,934.37
11956,1013.75,228.46,785.3
11957,1048.86,219.04,829.82
11958,1315.56,299.86,1015.71
11959,671.8,148.02,523.78
11960,1209.36,241.87,967.49
11961,944.77,224.45,720.31
11962,672.39,129.8,542.59
11963,0,84.91,-84.91
11964,1105.6,311.64,793.96
11965,1162.59,219.13,943.46
11966,959.96,185.53,774.43
11967,590.63,140.44,450.19
11968,1045.61,220.49,825.12
11969,903.07,195.17,707.9
11970,923.47,259.52,663.96
11971,1297,266.25,1030.75
11972,939.07,194.25,744.82
11973,645.66,143.38,502.27
11974,912.57,242.08,670.49
11975,1168.5,296.82,871.68
11976,212.08,42.43,169.65
11977,1027.08,284.6,742.47
11978,1020.76,189.74,831.02
11979,495.06,110.1,384.96
11980,0,3.63,-3.63
11981,918.53,168.91,749.62
11982,1151.19,258,893.19
11983,832.08,183.34,648.74
11984,276.07,65,211.07
11985,1138.33,230.55,907.78
11986,535.87,149.13,386.74
11987,1074.89,248.39,826.5
11988,415.94,86.34,329.6
11989,774.65,162.25,612.4
11990,809.61,163.11,646.51
11991,638.72,182.16,456.56
11992,1011.33,247.06,764.27
11993,1308.82,241.97,1066.84
11994,1948.12,484.49,1463.64
11995,974.13,215.28,758.84
11996,1170.69,262.07,908.62
11997,860.9,179.52,681.37
11998,1359.57,308.5,1051.06
11999,443.64,104.06,339.58
12000,1027.92,205.38,822.54
12001,49.55,31.26,18.3
12002,669.95,175.83,494.12
12003,732.04,145.32,586.72
12004,1159.86,326.07,833.8
12005,1247.43,289.16,958.27
12006,774.6,191.87,582.73
12007,1103.68,240.11,863.58
12008,819.91,247.83,572.08
12009,0,32.73,-32.73
12010,928.21,225.47,702.74
12011,14,42.39,-28.39
12012,734.93,184.63,550.29
12013,1185.9,269.88,916.02
12014,1143.88,228.31,915.58
12015,574.88,166.52,408.36
12016,940.42,180.38,760.04
12017,872.52,177.26,695.26
12018,1211.65,269.21,942.44
12019,1065.82,259.17,806.65
12020,761.3,211.92,549.38
12021,625.73,168.37,457.36
12022,1128.19,249.04,879.15
12023,159.12,42.45,116.68
12024,974.22,206.65,767.56
12025,64.77,63.02,1.76
12026,1074.87,253.24,821.63
12027,924.28,208.15,716.13
12028,812.43,243.55,568.88
12029,687.91,161.43,526.49
12030,1071.01,241.03,829.98
12031,1042.32,247.44,794.88
12032,999.78,224.94,774.84
12033,1091.16,263.06,828.11
12034,1094.09,253.31,840.78
12035,1267.63,258.63,1009
12036,1180.21,280.19,900.02
12037,876.34,190.48,685.85
12038,1218.87,240.1,978.77
12039,519.04,162.55,356.49
12040,1070.8,229.18,841.63
12041,831.65,190.22,641.43
12042,688.88,225.07,463.81
12043,972.64,189.31,783.33
12044,454.5,138.48,316.02
12045,995.76,210.67,785.09
12046,1024.09,213.01,811.08
12047,651.03,201.39,449.65
12048,911.72,289.14,622.58
12049,741.49,165.21,576.28
12050,813.29,143.16,670.13
12051,881.75,145.45,736.3
12052,851.95,188.48,663.47
12053,562.31,139.72,422.59
12054,1438.01,313.58,1124.43
12055,341.8,84.71,257.08
12056,967.51,240.15,727.37
12057,1207.89,262.98,944.91
12058,738.78,161.45,577.33
12059,875.98,197.98,678
12060,1081.74,254.43,827.31
12061,638.97,130.69,508.27
12062,1228.88,262.73,966.14
12063,667.98,160.13,507.85
12064,658.12,151.13,506.98
12065,998.22,187,811.22
12066,1136.68,224.33,912.35
12067,847.95,198.63,649.32
12068,1359.67,320.82,1038.85
12069,1817.34,512.4,1304.94
12070,1013.33,215.55,797.78
12071,578.55,131.41,447.14
12072,819.68,161.97,657.71
12073,861.38,179.74,681.65
12074,730.93,163.58,567.35
12075,1279.21,256.05,1023.16
12076,1119.25,215.46,903.79
12077,813.96,200.24,613.72
12078,1035.86,210.45,825.4
12079,818.9,213.8,605.1
12080,885.73,233.73,652
12081,809.69,173.45,636.24
12082,811.1,183.32,627.78
12083,717.7,167.67,550.03
12084,831.1,172.42,658.68
12085,1121.98,274.94,847.03
12086,681.6,151.63,529.97
12087,996.04,194.56,801.48
12088,1115.16,230.6,884.55
12089,1190.78,256.15,934.63
12090,719.57,142.12,577.45
12091,863.33,190.4,672.93
12092,937.13,197.33,739.8
12093,1028.36,231.27,797.09
12094,184.93,64.55,120.38
12095,741.62,170.39,571.23
12096,586.95,148.23,438.71
12097,1128.97,253.95,875.02
12098,1138.33,262.01,876.32
12099,854.85,164.65,690.2
12100,1495.89,382.32,1113.57
12101,1071.02,242.23,828.79
12102,1084.62,227.52,857.09
12103,1077.41,256.17,821.24
12104,1160,259.43,900.57
12105,547.36,165.99,381.38
12106,882.45,239.9,642.56
12107,714.74,162.22,552.52
12108,555.98,105.82,450.17
12109,687.78,199.65,488.12
12110,1125.02,255.7,869.32
12111,1111.39,206.77,904.62
12112,198.4,94.57,103.83
12113,951.49,178.13,773.37
12114,856.65,170.99,685.66
12115,1624.56,397.52,1227.04
12116,583.38,126.01,457.37
12117,744.14,172.92,571.22
12118,768.76,137.87,630.89
12119,756.22,145.36,610.86
12120,1262.35,312.71,949.64
12121,1009.42,210.59,798.83
12122,1252.32,253.35,998.98
12123,878.89,247.32,631.57
12124,1068.83,235.15,833.68
12125,977.25,262.57,714.68
12126,852.2,172.86,679.33
12127,1331.14,310.81,1020.33
12128,1117.3,255.51,861.8
12129,790.16,177.01,613.15
12130,745.33,182.38,562.95
12131,1187.45,243.58,943.87
12132,227.25,52.57,174.68
12133,469.89,103.2,366.69
12134,839.19,187.85,651.34
12135,610.82,148.48,462.34
12136,723.28,155.63,567.65
12137,1160.1,262.35,897.75
12138,1034.98,247.71,787.27
12139,1137.03,239.89,897.13
12140,727.55,132.42,595.13
12141,686.95,180.27,506.68
12142,510.08,166.22,343.86
12143,794.46,183.51,610.94
12144,825.99,160.41,665.58
12145,1149.44,245.65,903.79
12146,725.46,223.12,502.34
12147,1300.05,247.77,1052.28
12148,1283.91,316.61,967.31
12149,835.58,222.89,612.68
12150,597.08,151.85,445.23
12151,907.88,164.79,743.09
12152,841.32,209.45,631.87
12153,1209.31,255.71,953.59
12154,930.58,217.43,713.15
12155,1067.08,268.16,798.91
12156,625.93,187.02,438.91
12157,1136.91,216.45,920.46
12158,876.21,182.98,693.22
12159,158.3,41.54,116.76
12160,1190.42,222.36,968.07
12161,1154.82,214.49,940.33
12162,1053.94,188.61,865.33
12163,482.14,122.94,359.2
12164,611.33,164.27,447.06
12165,904.03,208.91,695.12
12166,909.81,169.26,740.55
12167,1064.12,223.88,840.24
12168,742.65,167.81,574.84
12169,1040.46,193.18,847.28
12170,1177.58,267.66,909.93
12171,999.91,224.62,775.28
12172,148.67,67.08,81.59
12173,752.9,176.68,576.22
12174,1022.19,239.48,782.71
12175,777.62,173.43,604.19
12176,1088.84,217.33,871.51
12177,981.07,189.34,791.73
12178,720.09,195.84,524.25
12179,899.92,173.42,726.5
12180,1160.08,246.85,913.22
12181,1087.91,223.46,864.45
12182,1159.63,249.77,909.86
12183,954.45,253.1,701.36
12184,1035.11,255.41,779.7
12185,913.26,218.25,695.01
12186,1252.35,390.95,861.39
12187,963.06,220.55,742.52
12188,270.56,71.47,199.09
12189,1025.68,341.48,684.2
12190,1238.21,261.35,976.86
12191,558.5,117.81,440.69
12192,1208.02,283.39,924.63
12193,561.64,118.29,443.34
12194,1067.53,225.16,842.37
12195,1020.85,220.59,800.26
12196,1021.1,235.85,785.24
12197,1234.16,249.41,984.75
12198,466.73,157.16,309.57
12199,485.81,147.6,338.21
12200,1028.75,181.22,847.53
12201,843.85,165.34,678.51
12202,929.56,232.46,697.1
12203,800.2,197.68,602.52
12204,985.79,225.02,760.77
12205,749.73,196.09,553.64
12206,1068.67,185.02,883.65
12207,755.39,157.12,598.27
12208,476.99,151.75,325.24
12209,50.35,29.56,20.79
12210,812.43,179.5,632.94
12211,426.16,118.63,307.53
12212,1233.29,236.55,996.74
12213,780.72,161.51,619.21
12214,966.06,283.36,682.69
12215,922.48,224.53,697.95
12216,664.87,179.73,485.14
12217,479.6,179.29,300.31
12218,814.82,221.76,593.06
12219,956.53,206.98,749.54
12220,807.85,227.93,579.92
12221,956.45,249.98,706.46
12222,1132.24,298.07,834.17
12223,1009.89,219.23,790.66
12224,258.8,83.2,175.61
12225,1525.84,329.14,1196.7
12226,784.65,226.6,558.05
12227,1093.39,228.68,864.72
12228,973.55,189.46,784.09
12229,1007.73,260.68,747.05
12230,794.87,262.46,532.41
12231,500.31,114.93,385.38
12232,1196.09,238.96,957.13
12233,1081.79,224.6,857.19
12234,1175.63,240.75,934.87
12235,417.47,137.74,279.73
12236,850.42,192.33,658.08
12237,801.78,260.19,541.59
12238,561.75,158.32,403.42
12239,317.99,108.36,209.63
12240,999.49,235.26,764.24
12241,1386.85,289.35,1097.5
12242,1230.99,331.1,899.89
12243,679.15,154.5,524.66
12244,866.12,170.41,695.7
12245,1006.83,230.62,776.22
12246,1125.06,283.72,841.34
12247,986.77,232.42,754.35
12248,522.85,133.31,389.54
12249,1021.72,318.83,702.89
12250,1086.01,249.06,836.95
12251,795.47,195.83,599.64
12252,781.88,158.82,623.06
12253,1249.22,342.54,906.68
12254,813.81,185.3,628.52
12255,770.12,164.36,605.76
12256,1095,291.89,803.11
12257,1241.66,241.94,999.72
12258,791.84,190.08,601.76
12259,592.61,145.14,447.47
12260,764.79,148.35,616.44
12261,724.28,208.33,515.95
12262,792.88,189.54,603.33
12263,349.22,90.99,258.24
12264,1291.65,296.91,994.74
12265,1065.55,219.46,846.1
12266,1087.26,296.06,791.2
12267,1078.48,330.67,747.81
12268,735.18,163.67,571.51
12269,1168.54,251.75,916.79
12270,1157.4,249.01,908.4
12271,874,194.65,679.34
12272,1067.1,216.97,850.14
12273,1246.4,254.11,992.3
12274,609.84,118.6,491.23
12275,805.82,209.87,595.95
12276,1260.46,307.15,953.31
12277,136.5,52.78,83.71
12278,364.35,101.7,262.65
12279,850.17,180.73,669.45
12280,755.45,135.97,619.48
12281,783.4,177.89,605.51
12282,689.21,117.71,571.5
12283,957.66,241.61,716.05
12284,552.57,140.84,411.72
12285,352.67,117.5,235.18
12286,412.92,97.8,315.12
12287,582.05,131.75,450.3
12288,515.61,142.3,373.3
12289,885.9,167.7,718.2
12290,0,5.37,-5.37
12291,645.37,144.26,501.1
12292,773.42,163.48,609.93
12293,1147.35,287.46,859.89
12294,833.37,192.56,640.81
12295,1169.92,257.54,912.38
12296,292.25,115.55,176.7
12297,327.98,161.82,166.16
12298,920.94,189.32,731.62
12299,1091.38,227.44,863.95
12300,0,79.79,-79.79
12301,233.72,55.73,177.99
12302,830.34,210.51,619.83
12303,736.02,148.66,587.36
12304,920.71,205.9,714.81
12305,314.47,94.23,220.23
12306,463.9,145.76,318.14
12307,883.26,236.99,646.27
12308,968.81,228.49,740.32
12309,1122.59,251.71,870.89
12310,1111.49,250.93,860.57
12311,750.93,191.3,559.63
12312,925.02,175.45,749.57
12313,815.5,168.49,647.02
12314,1496.07,324.96,1171.12
12315,560.06,124.44,435.62
12316,0,84.74,-84.74
12317,857.48,192.63,664.85
12318,948.86,218.15,730.71
12319,1229.43,250.09,979.35
12320,838.6,150.54,688.06
12321,884.1,229.66,654.44
12322,1023.99,222.77,801.22
12323,868.53,226.08,642.44
12324,555.5,163.78,391.72
12325,1190.33,260.07,930.26
12326,1322.55,353.2,969.35
12327,964.99,284.88,680.11
12328,638.32,129.83,508.49
12329,1144.53,247.89,896.64
12330,1183.62,273.45,910.17
12331,693.73,130.26,563.47
12332,782.11,143.22,638.88
12333,783.6,165.87,617.73
12334,775.28,165.22,610.07
12335,1300.83,279.98,1020.85
12336,887,231.78,655.22
12337,681.91,140.18,541.72
12338,552.72,154.44,398.28
12339,1121.46,297.42,824.04
12340,902.01,194.23,707.78
12341,251.8,68.7,183.11
12342,990.53,251.24,739.29
12343,1211.48,242.42,969.05
12344,874.87,153.48,721.39
12345,918.64,251.21,667.43
12346,976.44,173.87,802.57
12347,1518.4,357.1,1161.3
12348,1021.73,217.55,804.18
12349,445.83,104.41,341.43
12350,589.65,170.79,418.86
12351,1107.29,312.18,795.11
12352,453.38,114.67,338.72
12353,710.23,143.58,566.64
12354,490.34,190.82,299.51
12355,542.3,152.43,389.87
12356,259.6,91.66,167.93
12357,458.3,140.74,317.57
12358,824.52,166.54,657.99
12359,1084.62,230.5,854.13
12360,856.16,187.75,668.41
12361,1157.92,303.18,854.74
12362,941.67,194.06,747.61
12363,1174.53,287.42,887.11
12364,834.27,251.17,583.1
12365,741,190.02,550.98
12366,347.95,91.41,256.54
12367,947.13,286.98,660.15
12368,859.47,218.33,641.14
12369,1301.02,274.99,1026.03
12370,844.73,182.49,662.24
12371,0,29.08,-29.08
12372,1004.73,222.94,781.79
12373,0,45.81,-45.81
12374,711.1,197.22,513.88
12375,829.88,157.77,672.11
12376,538.4,117.26,421.14
12377,816.5,235.3,581.2
12378,762.11,151.64,610.47
12379,935.94,174.92,761.02
12380,820.96,197.27,623.69
12381,743.29,234.18,509.12
12382,727.93,224.84,503.09
12383,605.05,126.56,478.49
12384,705.51,167.43,538.08
12385,0,3.82,-3.82
12386,1005.52,200.92,804.6
12387,529.08,107.66,421.43
12388,506.75,111.97,394.79
12389,54.2,12.15,42.05
12390,603.99,144.63,459.36
12391,671.95,165.56,506.39
12392,1145.44,252.96,892.48
12393,621.66,222.35,399.31
12394,545.19,119.13,426.06
12395,1233.49,252.22,981.28
12396,370.01,123.5,246.51
12397,523.5,161.05,362.45
12398,680.88,150.12,530.76
12399,751.04,237.65,513.39
12400,1005.74,201.39,804.35
12401,963.51,250.7,712.81
12402,1022.98,256.95,766.03
12403,1114.77,282.39,832.37
12404,650.76,115.5,535.25
12405,898.71,233.18,665.53
12406,1242.52,296.39,946.13
12407,973.04,198.68,774.36
12408,1013.28,228.49,784.8
12409,767.51,179.01,588.5
12410,1003.14,218.88,784.26
12411,604.24,131.1,473.14
12412,499.34,158.16,341.19
12413,1461.6,305.51,1156.09
12414,744.94,184.63,560.31
12415,713.54,191.84,521.7
12416,1008.01,264.74,743.27
12417,1266.05,283.33,982.73
12418,961.38,195.84,765.54
12419,1026.22,201.88,824.34
12420,221.65,96.64,125
12421,1118.93,298.35,820.58
12422,688.67,189.96,498.71
12423,825.25,195.62,629.63
12424,744.24,180.51,563.73
12425,1122.51,233.41,889.1
12426,698.9,151.33,547.57
12427,1315.31,351.34,963.97
12428,680.05,177.19,502.87
12429,671.12,153.78,517.34
12430,1043.7,282.04,761.66
12431,1049.32,231.62,817.7
12432,378.25,87.4,290.85
12433,410.05,77.84,332.2
12434,975.6,248.98,726.62
12435,425.78,167.8,257.98
12436,185.12,53.66,131.46
12437,633.3,122.2,511.1
12438,962.59,246.07,716.52
12439,1075.73,262.99,812.73
12440,602.74,116.81,485.93
12441,274.25,114.09,160.16
12442,330.23,118.28,211.94
12443,296.01,94.49,201.52
12444,549.58,119.82,429.76
12445,1238.59,275.08,963.51
12446,1009.75,249.88,759.86
12447,1322,300.09,1021.91
12448,411.13,214.23,196.9
12449,782.17,178.61,603.55
12450,100.01,37.87,62.14
12451,748.4,231.87,516.53
12452,901.98,168.76,733.23
12453,1100.85,282.16,818.69
12454,679.74,167.85,511.89
12455,868.25,192.59,675.66
12456,882.4,231.64,650.75
12457,532.18,134.98,397.2
12458,724.79,191.63,533.16
12459,608.51,120.57,487.94
12460,435.23,146.45,288.78
12461,688.9,195.48,493.43
12462,870.46,204.61,665.84
12463,396.52,101.89,294.63
12464,984.81,233.2,751.6
12465,342.36,106.82,235.54
12466,684.28,145.11,539.17
12467,1316.95,298.18,1018.78
12468,1160.52,270.87,889.65
12469,1220.2,238.21,981.99
12470,1079.86,305.15,774.71
12471,989.69,229.34,760.35
12472,991.85,225.44,766.41
12473,967.49,240.57,726.93
12474,572.49,140.68,431.8
12475,1072.15,226.28,845.87
12476,1352.52,303.03,1049.49
12477,1321.29,277.25,1044.03
12478,692.56,156.61,535.95
12479,839.77,212.05,627.72
12480,1060.79,241.97,818.82
12481,429.58,106.18,323.4
12482,1075.76,254.07,821.69
12483,348.07,124.49,223.59
12484,845.58,241.64,603.94
12485,731.53,119.91,611.62
12486,1459.78,297.37,1162.41
12487,1067.85,212.56,855.28
12488,655.4,151.87,503.53
12489,704.02,114.98,589.05
12490,101.28,57.1,44.18
12491,1113.34,285.33,828.01
12492,501.55,228.07,273.48
12493,660.98,137.79,523.19
12494,881.48,181.39,700.09
12495,869.87,176.43,693.43
12496,843.75,183.46,660.29
12497,741.58,179.39,562.18
12498,1272.68,284.81,987.88
12499,858.87,157.17,701.7
12500,1056.06,240.74,815.32
12501,801.15,161.24,639.91
12502,766.74,166.04,600.71
12503,1346.56,330.49,1016.08
12504,782.62,185.04,597.58
12505,482.82,98.14,384.68
12506,879.79,204.62,675.17
12507,1066.76,214.43,852.33
12508,832.22,169.35,662.88
12509,1135.92,307.44,828.48
12510,621.66,140.17,481.49
12511,956.86,280.16,676.7
12512,952.93,243.22,709.7
12513,490.06,210.61,279.45
12514,418.77,129.11,289.66
12515,819.73,205.18,614.55
12516,1371.12,381.03,990.08
12517,666.88,137.06,529.83
12518,1068.75,293.63,775.13
12519,1303.59,289.34,1014.25
12520,1183.81,259.72,924.08
12521,764.84,208.09,556.75
12522,1270.84,293.06,977.78
12523,677.02,189.49,487.53
12524,920.31,215.56,704.75
12525,934.76,222.48,712.28
12526,1089.88,260.82,829.07
12527,1178.12,221.94,956.18
12528,405.58,115.07,290.51
12529,623.52,160.35,463.16
12530,1407.36,315.76,1091.6
12531,453.51,130.54,322.96
12532,751.85,184.59,567.26
12533,579.94,112.96,466.98
12534,1108.73,257.92,850.82
12535,918.2,283.79,634.41
12536,656.83,179.59,477.24
12537,1218.6,283.74,934.86
12538,861.91,169.62,692.29
12539,421.5,133.95,287.56
12540,832.07,237.27,594.8
12541,1120.55,239.44,881.11
12542,655.06,229.02,426.03
12543,997.05,239.09,757.96
12544,759.75,158.97,600.78
12545,944.26,248.78,695.48
12546,822.99,207.85,615.14
12547,749.69,168.74,580.95
12548,1024.44,243.79,780.65
12549,898.86,176.17,722.69
12550,1311.5,313.54,997.96
12551,1157.62,292.4,865.21
12552,828.04,203.38,624.66
12553,624.38,164.69,459.69
12554,1105.15,286.67,818.48
12555,1191.12,289.79,901.33
12556,409.68,117.43,292.25
12557,406.88,145.24,261.64
12558,448.15,131.55,316.61
12559,1019.6,208.16,811.43
12560,878.49,213.05,665.44
12561,428.89,111.29,317.6
12562,82.42,74.64,7.79
12563,671.24,150.5,520.75
12564,502.03,130.78,371.25
12565,836.51,199.05,637.46
12566,538.02,144.72,393.3
12567,1019.39,264.1,755.3
12568,777.61,188.35,589.25
12569,1127.07,239.86,887.22
12570,652.59,173.91,478.68
12571,701.91,190.94,510.97
12572,1113.94,350.13,763.81
12573,740.78,144.81,595.97
12574,1145.91,286.58,859.33
12575,435.31,89.41,345.9
12576,458.05,124.58,333.47
12577,1280.84,278.75,1002.09
12578,863.87,175.43,688.44
12579,623.66,143.55,480.11
12580,912.51,222.8,689.71
12581,816.89,210.87,606.02
12582,754.48,165.78,588.7
12583,1208.01,273.81,934.2
12584,774.31,237.44,536.87
12585,997.33,202.44,794.9
12586,667.5,194.43,473.06
12587,716.11,250.42,465.69
12588,1250.27,295.97,954.31
12589,1166.85,247.33,919.52
12590,715.5,162.02,553.48
12591,1309.49,301.82,1007.67
12592,929.02,196.48,732.54
12593,451.19,129.41,321.78
12594,1017.77,265.53,752.24
12595,48.2,65.85,-17.64
12596,0,0.87,-0.87
12597,924.98,280.3,644.68
12598,792.97,187.88,605.09
12599,1116.41,253.14,863.27
12600,676.09,147.14,528.94
12601,1378.92,297.8,1081.12
12602,468.13,138.76,329.37
12603,1189.09,276.35,912.74
12604,1219.02,289.84,929.17
12605,968.49,240.11,728.38
12606,855.46,263.66,591.8
12607,927.03,186.79,740.24
12608,1376.93,282.75,1094.18
12609,1166.79,324.23,842.56
12610,721.39,148.39,573
12611,765.01,187.95,577.06
12612,877.89,226.7,651.19
12613,1301.74,319.06,982.68
12614,38.8,58.73,-19.93
12615,1122.36,249.22,873.14
12616,1211.58,256.04,955.54
12617,1313.41,256.57,1056.84
12618,961.58,272.43,689.15
12619,910.7,194.26,716.44
12620,781.49,202.36,579.12
12621,1121.32,264.76,856.56
12622,1450.99,339.77,1111.22
12623,733.4,191.43,541.96
12624,0,0.05,-0.05
12625,769.4,180.06,589.33
12626,1627.64,420.63,1207.01
12627,473.58,125.53,348.05
12628,1275.37,317.62,957.75
12629,1378.88,337.36,1041.52
12630,370.59,103.95,266.64
12631,652.17,139.84,512.32
12632,658.35,159.28,499.06
12633,469.48,116.31,353.17
12634,319.3,80.37,238.93
12635,1211.26,268.45,942.81
12636,0,0.57,-0.57
12637,869.89,233.97,635.92
12638,953.29,269.79,683.5
12639,1094.9,215.54,879.36
12640,1152.16,303.04,849.12
12641,1158.31,302.13,856.18
12642,666.9,167.71,499.19
12643,778.55,152.73,625.82
12644,1126.07,284.54,841.53
12645,800.93,190.31,610.62
12646,480.25,137.59,342.66
12647,693.53,170.55,522.98
12648,588.22,153.57,434.65
12649,847.07,195.41,651.66
12650,196.15,78.8,117.35
12651,1207.38,246.65,960.73
12652,1373.9,295.54,1078.36
12653,1226.43,288.39,938.04
12654,1053.59,291.91,761.68
12655,1183.89,265.3,918.6
12656,849.88,216.18,633.7
12657,620.44,187.15,433.28
12658,1077.66,226.05,851.61
12659,1324.85,319.81,1005.04
12660,1049.61,286.43,763.19
12661,270.92,163.51,107.41
12662,335.13,71.08,264.06
12663,718.42,153.28,565.14
12664,1121.1,243.59,877.52
12665,1248.98,286.38,962.6
12666,954.04,218.9,735.14
12667,1073.15,239.91,833.24
12668,286.93,258.36,28.56
12669,1196.97,262.2,934.76
12670,1016.16,248.67,767.49
12671,903.15,221.25,681.9
12672,1100.16,213.82,886.35
12673,893.38,263.55,629.83
12674,579.35,244.52,334.82
12675,899.63,254.82,644.81
12676,920.04,229.72,690.32
12677,1181.81,256.28,925.53
12678,1397.32,272.71,1124.61
12679,921.21,253.66,667.55
12680,1380.46,304.02,1076.44
12681,657.65,160.57,497.08
12682,1094.34,189.28,905.06
12683,383.15,116.89,266.26
12684,884.81,183.76,701.05
12685,924.12,244.67,679.45
12686,664.78,192.43,472.35
12687,707.7,170.73,536.96
12688,0,6.19,-6.19
12689,881.96,200.84,681.11
12690,778.56,146.48,632.08
12691,1306.63,329.18,977.45
12692,953.4,258.52,694.88
12693,375.77,85.64,290.12
12694,1270.88,302.08,968.8
12695,48.49,29.24,19.25
12696,957.01,191.23,765.77
12697,1305.85,293.27,1012.58
12698,660.57,159.54,501.03
12699,656.98,156.36,500.62
12700,1041.82,208.16,833.66
12701,940.91,227.98,712.93
12702,837.08,226.56,610.52
12703,1006.91,250.17,756.73
12704,793.33,207.18,586.15
12705,1034.67,216.43,818.24
12706,107.1,55.56,51.54
12707,990.09,275.94,714.15
12708,1033.43,283.15,750.28
12709,1225.6,271.28,954.32
12710,605.37,137.82,467.55
12711,832.64,174.87,657.78
12712,1028.6,238.37,790.23
12713,14,33.92,-19.92
12714,764.71,171.64,593.07
12715,984.99,209.76,775.23
12716,1143.12,252.48,890.64
12717,698.1,145.19,552.91
12718,883.72,221.29,662.44
12719,1216.66,281.92,934.74
12720,898.6,180.88,717.72
12721,1105.4,291.52,813.88
12722,982.32,170.8,811.52
12723,909.25,225.92,683.33
12724,1198.18,275.41,922.78
12725,971.03,242.6,728.43
12726,1011.39,219.16,792.23
12727,937.45,199.44,738.01
12728,1181.4,238.42,942.98
12729,812.32,255.18,557.14
12730,1282.05,290.3,991.75
12731,931.98,218,713.97
12732,1279.92,280.78,999.14
12733,651.5,199.45,452.06
12734,439.19,82.42,356.76
12735,730.63,193.34,537.28
12736,1099.28,239.55,859.73
12737,1113.99,233.34,880.65
12738,1186.06,271.98,914.08
12739,941.77,208.23,733.54
12740,1375.16,346.59,1028.57
12741,1234.45,297.75,936.7
12742,1014.39,236.42,777.97
12743,1052.22,243.07,809.15
12744,655.41,182.11,473.3
12745,1120.74,258.03,862.71
12746,1245.7,247.84,997.87
12747,698.03,138.98,559.05
12748,1174.53,278.14,896.39
12749,917.79,184.4,733.39
12750,1177.94,266.69,911.26
12751,811.3,176.43,634.87
12752,2031.44,575.85,1455.59
12753,810.52,168.26,642.26
12754,382.31,123.73,258.57
12755,1254.68,338.4,916.28
12756,1449.07,366.86,1082.21
12757,611.63,127.77,483.86
12758,784.36,276.33,508.03
12759,1148.81,260.27,888.53
12760,1223.32,317.37,905.96
12761,534.9,139.03,395.86
12762,1106.3,253.69,852.61
12763,780.95,185.98,594.97
12764,1106.08,271.95,834.13
12765,738.99,158.73,580.26
12766,852.24,188.65,663.59
12767,1115.05,231.51,883.53
12768,1036.27,253.03,783.24
12769,727.97,152.89,575.08
12770,976.52,212.4,764.12
12771,0,5.7,-5.7
12772,1004.95,235.03,769.92
12773,1149.02,337.89,811.14
12774,674.16,133.91,540.24
12775,754.81,188.45,566.35
12776,1071.34,232.99,838.35
12777,58.76,51.93,6.82
12778,358.1,68.99,289.11
12779,420.61,110.18,310.44
12780,787.2,163.44,623.76
12781,950.63,186.46,764.17
12782,614.27,143.15,471.12
12783,601.82,137.82,464
12784,949.71,217.59,732.12
12785,912.37,229.36,683
12786,769.71,209.75,559.96
12787,1189.21,334.41,854.8
12788,24.4,96.35,-71.95
12789,1279.93,290.89,989.05
12790,1297.04,341.05,955.99
12791,914.44,191.25,723.19
12792,1122.18,216.06,906.12
12793,829.38,188.13,641.26
12794,1530.67,390.79,1139.87
12795,0,2.2,-2.2
12796,1079.3,243.29,836.02
12797,833.09,218.24,614.84
12798,786.34,148.87,637.46
12799,942.14,202.05,740.09
12800,1280.32,223.28,1057.04
12801,1179.34,268.3,911.04
12802,1302.32,237.79,1064.52
12803,1034.92,293.37,741.54
12804,882.83,241.93,640.9
12805,1179.1,237.5,941.6
12806,930.67,186.54,744.13
12807,948.93,213.85,735.08
12808,968.32,253.88,714.44
12809,1274.83,272.07,1002.76
12810,1272.17,306.03,966.14
12811,1158.99,258.77,900.22
12812,1433.45,281.22,1152.23
12813,879.37,166.07,713.3
12814,841.07,187.52,653.55
12815,933.06,194.4,738.66
12816,1030.83,234.05,796.78
12817,1087.69,240.13,847.56
12818,946.98,231.54,715.45
12819,1228.49,276.72,951.77
12820,772.62,192.76,579.87
12821,845.67,188.88,656.8
12822,1341.01,294.26,1046.76
12823,1122.27,240.69,881.57
12824,1264.62,265.53,999.1
12825,996.25,286.82,709.42
12826,1000.42,227.27,773.15
12827,128.55,126.92,1.62
12828,994.82,224.61,770.21
12829,1141.82,240.87,900.95
12830,1274.22,316.74,957.47
